"cell_type","gene","avg_log2FC","p_val","p_val_adj","pct.1","pct.2"
"MzB","Rfc5",-0.544910906694653,0.668946788763958,1,0.087,0.096
"MzB","Kif1c",0.151225707498093,0.668993838091324,1,0.096,0.107
"MzB","Grpel1",0.12617034329749,0.669360674855207,1,0.334,0.348
"MzB","Map2k3",0.129585918866207,0.669932280682423,1,0.195,0.18
"MzB","A630001G21Rik",0.20374855871202,0.670162533379144,1,0.518,0.483
"MzB","Tstd2",-0.0264189327604081,0.67030072446815,1,0.094,0.084
"MzB","Lrig2",-0.257915828403144,0.670309591364216,1,0.212,0.208
"MzB","Cul3",0.0910589738945435,0.670404271450263,1,0.418,0.427
"MzB","Churc1",0.0289544723135052,0.670428806323586,1,0.459,0.461
"MzB","Rsl24d1",0.246859388976936,0.670481450067119,1,0.262,0.247
"MzB","Arhgap4",-0.190820281780333,0.670557284356349,1,0.643,0.674
"MzB","Spg20",0.0650204168973558,0.670590820509904,1,0.082,0.096
"MzB","2310057M21Rik",0.157804949754228,0.670612866548263,1,0.108,0.09
"MzB","Lrrc40",0.103779429430862,0.670618066761405,1,0.076,0.067
"MzB","Polr2i",0.0531076151400628,0.670657634341512,1,0.323,0.32
"MzB","Nfxl1",-0.600755822712896,0.670744022992148,1,0.042,0.051
"MzB","Arhgef7",0.135808315992723,0.67084706180265,1,0.145,0.14
"MzB","Vps26a",-0.372191436103067,0.671184364469481,1,0.189,0.185
"MzB","Syap1",-0.022619153182684,0.671508031139846,1,0.166,0.185
"MzB","Pknox1",-0.205957762759311,0.671518314043554,1,0.086,0.096
"MzB","1110038F14Rik",0.145617340144017,0.671623121876992,1,0.316,0.343
"MzB","Nom1",-0.376644012915966,0.671824153799794,1,0.149,0.169
"MzB","Gm43329",-0.915432082623108,0.672461939184933,1,0.028,0.022
"MzB","Mtmr10",0.286845593104145,0.672461939185274,1,0.028,0.022
"MzB","U2surp",-0.0969334871831758,0.672589844563931,1,0.472,0.5
"MzB","Tprgl",0.206099478664827,0.672713190791977,1,0.465,0.472
"MzB","Eif4e",-0.0556311057108227,0.672727958261103,1,0.256,0.275
"MzB","Dnajc14",0.0731579694013729,0.67303429002847,1,0.244,0.219
"MzB","Cdkn1b",0.104060753751146,0.673140128376242,1,0.491,0.466
"MzB","Timm23",0.160686281123931,0.673219940325097,1,0.371,0.41
"MzB","Ogfod3",0.105418722297169,0.673230500408988,1,0.072,0.079
"MzB","Copb2",0.00693754615210296,0.673330546227015,1,0.335,0.337
"MzB","Smdt1",-0.0446515530822931,0.67343187676553,1,0.559,0.596
"MzB","Diablo",0.0707012241033502,0.673625444362495,1,0.165,0.146
"MzB","Tent5c",0.200837842532729,0.67378239074569,1,0.041,0.028
"MzB","Mgrn1",0.147904289816298,0.673899950600886,1,0.393,0.365
"MzB","Uri1",0.140481549024717,0.673977791631844,1,0.341,0.315
"MzB","Rnf214",0.149833059923958,0.674045009605623,1,0.166,0.146
"MzB","Dhdds",0.187655187294022,0.674089456001416,1,0.167,0.146
"MzB","Commd4",0.0697914497787167,0.674174697339958,1,0.497,0.528
"MzB","Osgin1",-0.550989977657299,0.674248416934992,1,0.013,0.022
"MzB","Fut11",0.456924797605155,0.674451184131649,1,0.177,0.14
"MzB","Nubp1",0.137428822135518,0.674836569389502,1,0.413,0.433
"MzB","Nt5dc1",0.0811102528744241,0.674860180216226,1,0.215,0.185
"MzB","Inpp5d",0.124780693498559,0.674883675829347,1,0.698,0.691
"MzB","Dock8",-0.00926325311128973,0.675023829071068,1,0.635,0.629
"MzB","Mettl6",-0.00171720131923747,0.675084872159624,1,0.114,0.124
"MzB","Nuak2",-0.264919978583301,0.675392901317298,1,0.199,0.208
"MzB","Vsir",0.127709727860766,0.675507160658225,1,0.078,0.056
"MzB","Slc37a3",-0.719459535335414,0.675885866822857,1,0.08,0.101
"MzB","Rpl27",0.201856832389962,0.676355144280436,1,0.988,0.888
"MzB","2610002M06Rik",-0.0959123300535931,0.676687872311255,1,0.134,0.14
"MzB","Acat2",-0.62498765760462,0.676802087495775,1,0.068,0.079
"MzB","Commd2",0.240960979902371,0.67706882496875,1,0.246,0.236
"MzB","Ddost",0.150033784838322,0.677070333545408,1,0.513,0.534
"MzB","Aamdc",0.195944064586192,0.677237944966904,1,0.102,0.096
"MzB","Pdcd2",0.205106196049511,0.67731488303918,1,0.357,0.331
"MzB","Bpnt1",-0.203074230915171,0.677642329981053,1,0.076,0.096
"MzB","Evl",0.197579885132067,0.677657615188343,1,0.609,0.607
"MzB","Deaf1",-0.103438542911861,0.677726457558804,1,0.086,0.09
"MzB","Cdc42bpg",-0.701430202002767,0.678195688171467,1,0.028,0.034
"MzB","Gm9752",-0.136949256591699,0.678286612478984,1,0.015,0.011
"MzB","Ttbk1",0.0417392601273479,0.678286612479353,1,0.015,0.011
"MzB","Slc25a29",0.598129008668991,0.678286612479379,1,0.015,0.011
"MzB","Gm37759",0.627449214587338,0.678286612479452,1,0.015,0.011
"MzB","B3galt2",-0.423681583368864,0.678286612479459,1,0.015,0.011
"MzB","Gm4737",-0.0954361223845765,0.6782866124796,1,0.015,0.011
"MzB","Gm42670",0.430168661480063,0.678286612479631,1,0.015,0.011
"MzB","Tfpi",0.679627477571939,0.678286612479673,1,0.015,0.011
"MzB","Slc26a6",-0.803638336878993,0.678286612479731,1,0.015,0.011
"MzB","Gm43260",-0.020208667563816,0.67828661247982,1,0.015,0.011
"MzB","Gm28809",0.288884715840608,0.678286612480034,1,0.015,0.011
"MzB","Azin2",0.786990184268777,0.678286612480041,1,0.015,0.011
"MzB","Prss36",0.0213191683240206,0.678410869057478,1,0.022,0.017
"MzB","Gm17484",0.202794735306905,0.678410869057605,1,0.022,0.017
"MzB","3110001I22Rik",0.305369461668112,0.678410869057621,1,0.022,0.017
"MzB","Ccdc142os",-0.204221352516585,0.678410869058071,1,0.022,0.017
"MzB","Tmbim6",0.131277532272686,0.678730483401652,1,0.868,0.815
"MzB","1110065P20Rik",-0.358036764680215,0.678753809517534,1,0.08,0.096
"MzB","2510002D24Rik",0.103895418829115,0.678919486770275,1,0.302,0.32
"MzB","Otub1",0.223262975645279,0.679085841376383,1,0.321,0.315
"MzB","Slc39a14",0.608797933014075,0.679119611695035,1,0.027,0.022
"MzB","Gm16174",0.197629498666353,0.679119611695042,1,0.027,0.022
"MzB","Elac2",-0.00695355032380629,0.679360366728499,1,0.136,0.146
"MzB","Naa16",-0.118635806414525,0.679721883942818,1,0.168,0.174
"MzB","Pigh",-0.136559493938227,0.679776706309843,1,0.082,0.084
"MzB","Erlin2",0.200235992548891,0.680037810227075,1,0.087,0.079
"MzB","Med11",-0.132755303065555,0.680275293838747,1,0.181,0.197
"MzB","Rheb",0.053522085928719,0.680275778744634,1,0.382,0.371
"MzB","C330018D20Rik",0.0179997645199887,0.680360358654977,1,0.132,0.129
"MzB","Trmu",-0.499421197813276,0.680392838836306,1,0.103,0.112
"MzB","Mfsd3",0.204547240699579,0.680449299772932,1,0.053,0.045
"MzB","Slc25a26",0.685481465626073,0.680449299773683,1,0.053,0.045
"MzB","Pfas",0.265943310514391,0.680570852621019,1,0.054,0.051
"MzB","Snx22",-0.354478373981247,0.680616508569912,1,0.013,0.017
"MzB","Gm43514",-0.338571185708208,0.680616508569921,1,0.013,0.017
"MzB","Zfp967",0.156641744719005,0.680616508570051,1,0.013,0.017
"MzB","Stard9",-0.100268294294626,0.680616508570336,1,0.013,0.017
"MzB","Fam221b",-0.430892995988669,0.680616508570359,1,0.013,0.017
"MzB","Zfp966",-0.363238335436986,0.6806165085704,1,0.013,0.017
"MzB","Rarres2",-0.620886076836865,0.680616508570427,1,0.013,0.017
"MzB","Rps6ka2",-1.54120993931784,0.680616508570477,1,0.013,0.017
"MzB","Bace1",-0.683444152596054,0.680616508570504,1,0.013,0.017
"MzB","Bcorl1",-0.301210599581768,0.680616508570524,1,0.013,0.017
"MzB","Gm15356",-1.24456784414516,0.680616508570795,1,0.013,0.017
"MzB","Gm38293",-0.253838664217541,0.680616508570974,1,0.013,0.017
"MzB","4930503L19Rik",0.096483264790828,0.68073289924349,1,0.113,0.118
"MzB","Lig4",-0.00345767381566553,0.68074210353094,1,0.058,0.051
"MzB","Tmem41b",0.151337250458957,0.68074416151861,1,0.113,0.107
"MzB","Foxred1",0.490010436834145,0.680771300881418,1,0.145,0.152
"MzB","Mapk1",-0.096275905055803,0.68079594614493,1,0.575,0.607
"MzB","Adcy7",0.156849830892744,0.681056750773664,1,0.438,0.438
"MzB","Erp44",0.139797552317068,0.681136948353453,1,0.465,0.444
"MzB","Slx4ip",0.58257605890859,0.681165660390379,1,0.1,0.096
"MzB","Whamm",0.301653750041542,0.681827007052701,1,0.171,0.169
"MzB","Gm15848",0.263937464283056,0.681853033730288,1,0.154,0.112
"MzB","Zfp146",0.0197306904109869,0.681952510852241,1,0.181,0.18
"MzB","Zfp60",-0.134676645558326,0.682004908001465,1,0.085,0.079
"MzB","Gm12735",0.542174299817595,0.682004908001698,1,0.085,0.079
"MzB","Mdp1",0.243462692130306,0.682136029528356,1,0.441,0.404
"MzB","Grk4",0.259902992647352,0.68234261399954,1,0.058,0.051
"MzB","Itih5",-1.33286366747834,0.682410455530371,1,0.024,0.022
"MzB","Rpl38",0.180882994031395,0.68247816158379,1,0.987,0.944
"MzB","Atxn1",0.186746385333006,0.682849206818132,1,0.22,0.23
"MzB","Dstyk",-0.0985933439485676,0.682936734157864,1,0.099,0.09
"MzB","Rspry1",-0.0785080789390156,0.683141388323605,1,0.175,0.185
"MzB","Hace1",-0.213468967951532,0.683279078955955,1,0.086,0.079
"MzB","Nfam1",0.18701161976295,0.683284120166628,1,0.177,0.163
"MzB","1700029J07Rik",0.584336561697498,0.683376043237478,1,0.084,0.079
"MzB","Ndufa3",0.256777821858081,0.683456455340151,1,0.883,0.792
"MzB","Stard3",0.00811818820508226,0.683541800793682,1,0.126,0.152
"MzB","Usp5",0.20369338515936,0.683550866802746,1,0.23,0.219
"MzB","Iqce",0.66210700318399,0.68387284413456,1,0.068,0.062
"MzB","Actr6",0.234051193650592,0.683964835458359,1,0.1,0.096
"MzB","Ighv8-12",-1.1446788099889,0.684106323400835,1,0.006,0.011
"MzB","Usp50",0.433491355595296,0.684688599036365,1,0.05,0.045
"MzB","6230400D17Rik",0.671563981096914,0.684688599036376,1,0.05,0.045
"MzB","Ubb",0.263807179699493,0.684790289031938,1,0.988,0.916
"MzB","Ubfd1",-0.224379157455655,0.685170688598451,1,0.257,0.23
"MzB","Sec61a1",-0.208447031179717,0.685222686027393,1,0.418,0.444
"MzB","Slc17a9",0.250292107688557,0.685679024805576,1,0.085,0.079
"MzB","Fam204a",-0.150285580781589,0.685835418488885,1,0.238,0.236
"MzB","Atp6v0c",0.321286869929271,0.685913290452754,1,0.739,0.646
"MzB","Eaf1",-0.0164096325722487,0.68594946279905,1,0.111,0.101
"MzB","Naa60",-0.11172655668444,0.686033412866439,1,0.299,0.287
"MzB","Crtc3",-0.173073455130317,0.686139502813657,1,0.299,0.315
"MzB","Myef2",-0.58430679943724,0.68614178653845,1,0.046,0.045
"MzB","2610037D02Rik",-0.719380027248793,0.686211098658555,1,0.062,0.067
"MzB","Ell2",0.154259676912949,0.686247072919863,1,0.198,0.174
"MzB","Rogdi",0.137553769451517,0.68626931095757,1,0.499,0.522
"MzB","Tomm70a",-0.0920664404504206,0.686525989363178,1,0.329,0.382
"MzB","Piezo1",0.291862896562136,0.686599398828147,1,0.216,0.197
"MzB","Tm2d3",0.0153402990004197,0.686634934174902,1,0.217,0.213
"MzB","Cops8",-0.0776709559191184,0.686778980623682,1,0.23,0.247
"MzB","Homez",0.504017430956562,0.686795878056378,1,0.055,0.039
"MzB","Maml1",-0.241271262408485,0.686868606747298,1,0.105,0.112
"MzB","Tspan17",0.321984126569293,0.687000409763021,1,0.057,0.067
"MzB","Nadk2",-0.0389290955104524,0.68700040976311,1,0.058,0.062
"MzB","Amacr",-0.0234481663137496,0.687000409763147,1,0.057,0.067
"MzB","Armc5",-0.430142571036274,0.687145192617942,1,0.108,0.129
"MzB","Cluap1",0.316984997668623,0.687360135539413,1,0.212,0.191
"MzB","Tmem33",0.0176247084908034,0.687450190171252,1,0.231,0.242
"MzB","Pdik1l",-0.041012514026769,0.687467732600875,1,0.069,0.073
"MzB","Eapp",0.00491624405581359,0.687679426626802,1,0.319,0.354
"MzB","1600002K03Rik",-0.0221642453154312,0.688007056129536,1,0.129,0.14
"MzB","Gm12367",-0.0980784851120724,0.688031054783099,1,0.008,0.006
"MzB","A430105J06Rik",-0.461686850255334,0.688031054783101,1,0.008,0.006
"MzB","Kcnmb3",0.484189322603951,0.688031054783101,1,0.008,0.006
"MzB","4933424M12Rik",-0.168420339390855,0.688031054783103,1,0.008,0.006
"MzB","Hist1h2bh",0.93459310539452,0.688031054783103,1,0.008,0.006
"MzB","Lactbl1",0.566051561652559,0.688031054783104,1,0.008,0.006
"MzB","Jup",0.148784702799179,0.688031054783104,1,0.008,0.006
"MzB","Gm12319",0.783999410064364,0.688031054783105,1,0.008,0.006
"MzB","Ttyh1",0.548863920735052,0.688031054783113,1,0.008,0.006
"MzB","2010300C02Rik",0.753760136983535,0.688031054783115,1,0.008,0.006
"MzB","Gm42702",-0.0310681343768664,0.688031054783117,1,0.008,0.006
"MzB","Rcor2",0.281883379075622,0.688031054783123,1,0.008,0.006
"MzB","Rab30",0.0407894958169948,0.688068968363102,1,0.249,0.264
"MzB","Mettl25",0.509625781170615,0.688106856953135,1,0.096,0.118
"MzB","Klf16",0.473988931094562,0.688402087911414,1,0.069,0.062
"MzB","Fggy",0.100420629595137,0.68860367560147,1,0.021,0.017
"MzB","Etohd2",0.888976279689307,0.688603675601476,1,0.021,0.017
"MzB","Gm15886",0.410982921636988,0.688603675601477,1,0.021,0.017
"MzB","Arhgef4",0.140927297980929,0.688603675601479,1,0.021,0.017
"MzB","Ighv1-22",1.2684271283168,0.688799573402875,1,0.027,0.017
"MzB","Tmem241",-0.16587572111694,0.688881317031542,1,0.094,0.112
"MzB","Snx27",-0.0261452605267625,0.689126559236453,1,0.184,0.185
"MzB","Alcam",-0.389243022746901,0.689219876275083,1,0.082,0.073
"MzB","Gm43813",0.123168309556824,0.689268293430467,1,0.069,0.062
"MzB","Noct",0.839702403841439,0.689552807987749,1,0.027,0.017
"MzB","Bend3",-0.0943789457700053,0.689552819104408,1,0.026,0.022
"MzB","Lca5",0.643558320591609,0.689552819104414,1,0.026,0.022
"MzB","Setd7",-0.350632804244416,0.689764266462102,1,0.153,0.152
"MzB","Ogfod1",-0.371040941977408,0.68990758518773,1,0.085,0.073
"MzB","Mga",-0.0206405360834822,0.68992318547952,1,0.424,0.444
"MzB","Fbxl14",0.100683555396865,0.689925013187854,1,0.211,0.225
"MzB","Mical3",-0.0308397804756955,0.690018937602896,1,0.111,0.09
"MzB","Tmem161a",0.20662749566988,0.690022090020357,1,0.122,0.118
"MzB","Cox5a",0.217807297824573,0.690505343699353,1,0.711,0.68
"MzB","March5",0.090930181136385,0.69064069488087,1,0.251,0.253
"MzB","Helz2",0.0808568754377951,0.690645165151461,1,0.59,0.59
"MzB","Mrs2",0.176594247384906,0.690707077198306,1,0.123,0.101
"MzB","Tmem70",0.231325917397471,0.690883672157905,1,0.193,0.197
"MzB","Tbc1d10c",0.0944810818902848,0.690902728105632,1,0.829,0.781
"MzB","Zfp90",-0.0905807194500658,0.691318645338831,1,0.066,0.062
"MzB","Hps6",0.333184303501333,0.691318645338836,1,0.066,0.062
"MzB","Rnf121",0.0925555359883727,0.69140095900024,1,0.111,0.09
"MzB","Ltc4s",-1.0432652894662,0.691524270335315,1,0.008,0.006
"MzB","Gm17399",-0.599572827350041,0.691524868771836,1,0.006,0.011
"MzB","Sv2c",-0.473689027161717,0.691524868771848,1,0.006,0.011
"MzB","Perm1",-0.335602332888198,0.691524868771851,1,0.006,0.011
"MzB","Cep55",-0.676806916101326,0.691524868771851,1,0.006,0.011
"MzB","Srcin1",-2.21039693362152,0.691524868771852,1,0.006,0.011
"MzB","Arid3b",-0.0490801233500177,0.692146549627921,1,0.329,0.36
"MzB","Sec24c",-0.184488256652966,0.692293743551403,1,0.344,0.371
"MzB","Peli1",-0.043641166784697,0.692532475817913,1,0.384,0.376
"MzB","Crtap",0.70585470062308,0.692585039915196,1,0.085,0.067
"MzB","Zfp758",0.41922932926331,0.6925850399152,1,0.085,0.067
"MzB","S100a13",0.234515283514397,0.6926088143491,1,0.332,0.287
"MzB","Ghitm",0.168337623591687,0.6927138353165,1,0.522,0.489
"MzB","Tbc1d32",-0.0241413551775795,0.692745030142971,1,0.055,0.067
"MzB","Plrg1",0.130293023548758,0.692826434195144,1,0.157,0.14
"MzB","Gm12184",0.207428041560139,0.693110797847166,1,0.051,0.062
"MzB","Igkv4-58",-0.00726586110120508,0.693154022260578,1,0.01,0.011
"MzB","Ighv1-39",-1.55253452476831,0.693232486849264,1,0.009,0.034
"MzB","Patz1",-0.212140389913605,0.693315674194564,1,0.13,0.135
"MzB","Pum1",0.00145393677688838,0.69343054595959,1,0.419,0.399
"MzB","Ccdc138",-0.0691882934321919,0.693921718776238,1,0.045,0.039
"MzB","Ing5",-0.580805823522277,0.694100706818984,1,0.126,0.129
"MzB","B930059L03Rik",0.0102632823230913,0.694170354600317,1,0.014,0.011
"MzB","Efnb1",0.581367307137879,0.694170354600318,1,0.014,0.011
"MzB","Gm15747",-1.74484847242108,0.694170354600321,1,0.014,0.011
"MzB","Eme1",0.370044494555084,0.694170354600322,1,0.014,0.011
"MzB","5930403N24Rik",0.541836285750138,0.694170354600325,1,0.014,0.011
"MzB","Slco4a1",-0.00944673587452005,0.694170354600327,1,0.014,0.011
"MzB","Wdr60",0.430543443027066,0.694170354600328,1,0.014,0.011
"MzB","Gm11973",-0.724759597434766,0.69417035460033,1,0.014,0.011
"MzB","Ciart",-1.50969469735436,0.694170377205905,1,0.015,0.006
"MzB","Ap1s1",0.341551557654379,0.694421421849079,1,0.201,0.152
"MzB","Mcph1",-0.34832936805623,0.694522718742791,1,0.071,0.079
"MzB","Abcd1",0.207303027178345,0.6945737748472,1,0.257,0.242
"MzB","Alkbh2",0.250271568954498,0.69463876238053,1,0.13,0.129
"MzB","Pstpip2",0.468736464775756,0.694679309075533,1,0.087,0.062
"MzB","Cdyl",-0.0599347161251773,0.694685760626025,1,0.171,0.197
"MzB","Trim27",0.2594384696923,0.694820827799846,1,0.391,0.365
"MzB","Smad4",-0.663647283988163,0.694830390189532,1,0.204,0.236
"MzB","Igkv19-93",0.499716118550906,0.694860230929571,1,0.089,0.062
"MzB","Rbsn",0.424781264317003,0.695107695205984,1,0.093,0.096
"MzB","Tlcd1",0.273043058609524,0.695148111654932,1,0.018,0.022
"MzB","Sfxn5",-0.377020278793818,0.695148111654988,1,0.018,0.022
"MzB","Pi4k2b",-0.719286021112858,0.695148111655387,1,0.018,0.022
"MzB","Gm3055",-0.954488465504596,0.695148111655412,1,0.018,0.022
"MzB","Gm12279",-0.566771959788577,0.695148111655423,1,0.018,0.022
"MzB","Nphp3",-0.691251381370978,0.695148111655496,1,0.018,0.022
"MzB","Zmym6",-0.325208461307353,0.695250462558126,1,0.094,0.09
"MzB","Ccnl1",-0.0505080317522258,0.695472324027657,1,0.581,0.607
"MzB","Aldh9a1",0.145741470825523,0.695513853743615,1,0.172,0.169
"MzB","Zcwpw1",0.0251068285138354,0.695633421916274,1,0.08,0.056
"MzB","Hadha",-0.120827216145773,0.695692714592267,1,0.371,0.376
"MzB","Ino80b",-0.149785878961777,0.695720405526641,1,0.243,0.236
"MzB","Pitpnm1",-0.0564650184669242,0.69576831602102,1,0.141,0.135
"MzB","Klf9",-0.0640990160132593,0.696201826970833,1,0.049,0.039
"MzB","Armc1",0.0118803641275536,0.696329169345267,1,0.19,0.191
"MzB","Fip1l1",0.148591569654799,0.6964807272867,1,0.512,0.506
"MzB","Rpl10-ps3",0.0087882473422205,0.696582552734632,1,0.099,0.107
"MzB","Trp53i11",-0.0973257234008577,0.696659201353647,1,0.428,0.433
"MzB","Zfp639",0.390885355932285,0.696674998089458,1,0.174,0.157
"MzB","Gm50386",0.184089502828196,0.696706073841384,1,0.212,0.213
"MzB","Tmem185b",0.174768447584595,0.696740944135008,1,0.143,0.129
"MzB","Wdr11",0.473895381703656,0.696740944135011,1,0.143,0.129
"MzB","Asb13",-0.360858416553599,0.696821747422148,1,0.185,0.197
"MzB","Fbxo25",0.206518411683129,0.696861653220579,1,0.059,0.067
"MzB","Zfp24",-0.208415202319475,0.696974732319042,1,0.167,0.174
"MzB","Chmp1b",0.208967011979035,0.697074565225966,1,0.094,0.101
"MzB","Pik3r5",0.107742584782551,0.697074565226003,1,0.096,0.09
"MzB","Ndufab1",0.224981954790958,0.697206801878765,1,0.459,0.444
"MzB","Gm12905",0.0506032687895734,0.697312844435744,1,0.044,0.051
"MzB","Zfp346",-0.0971645777143197,0.697358097203043,1,0.086,0.101
"MzB","Gm14966",-0.263209478380651,0.697527547872838,1,0.044,0.045
"MzB","BC024978",-0.29449940100297,0.697527547873616,1,0.042,0.051
"MzB","Mtmr6",-0.0993402501416201,0.697887605901198,1,0.139,0.14
"MzB","Ipo5",-0.300253703147093,0.697981990165458,1,0.204,0.253
"MzB","Zfp280c",0.0441015559840374,0.698120552376591,1,0.107,0.096
"MzB","Trim23",0.345142451962905,0.698284833328618,1,0.094,0.101
"MzB","Gm9856",0.0182826085500731,0.698285422685956,1,0.121,0.118
"MzB","Ift46",0.393592228347154,0.69834226064146,1,0.062,0.056
"MzB","Esr1",0.510301969960096,0.69834226064172,1,0.062,0.056
"MzB","Tpm3",0.0481530451782017,0.698424453056158,1,0.792,0.781
"MzB","Actr2",0.01795489468121,0.698620824890838,1,0.697,0.708
"MzB","Klhl36",0.00445426609015964,0.698640209758032,1,0.118,0.112
"MzB","Eri3",-0.00266381993219067,0.698901007760002,1,0.175,0.157
"MzB","Thap11",-0.0436779834139172,0.69895236013794,1,0.163,0.18
"MzB","Mphosph10",0.00466607912410422,0.699048313581156,1,0.225,0.23
"MzB","L3mbtl3",0.0924188892269534,0.699206764226925,1,0.32,0.287
"MzB","Mrpl51",0.326565562761819,0.699268836054705,1,0.333,0.32
"MzB","Kmt2a",-0.123167967804885,0.699302793583906,1,0.605,0.579
"MzB","Lamtor2",0.166231156911863,0.699402511307105,1,0.643,0.635
"MzB","Ube2e1",0.164079729085789,0.699425060346454,1,0.338,0.371
"MzB","Ier2",-0.226538400937836,0.699787719481687,1,0.332,0.32
"MzB","Rbm3",0.0992141727771441,0.700065220942224,1,0.85,0.854
"MzB","Cacnb1",-0.281884367466246,0.70008568354017,1,0.026,0.017
"MzB","Usp47",-0.150038962283292,0.700153931767722,1,0.249,0.292
"MzB","6330562C20Rik",0.0582076636615723,0.700179325585933,1,0.044,0.039
"MzB","Tigar",0.39342706386379,0.700179325585934,1,0.044,0.039
"MzB","Hpgd",-1.03560865588023,0.700386337265659,1,0.012,0.006
"MzB","Mcmbp",0.130222399671893,0.700583809952438,1,0.316,0.27
"MzB","Poli",0.018700149124899,0.700664137260375,1,0.139,0.14
"MzB","Orai3",0.37842456624782,0.700705666467286,1,0.324,0.303
"MzB","Tmem19",-0.367713259920768,0.700744662857423,1,0.166,0.163
"MzB","Pex19",0.285950161804372,0.701047450852665,1,0.152,0.14
"MzB","Usp35",-0.155820097791319,0.701150733848846,1,0.023,0.028
"MzB","Ankrd24",-0.0327691348383583,0.701150733848953,1,0.023,0.028
"MzB","E430024P14Rik",-0.381842070126615,0.701150733849336,1,0.023,0.028
"MzB","Rhebl1",-0.837371840304255,0.701150733849686,1,0.023,0.028
"MzB","Ankrd9",-0.430729530144601,0.701150733849716,1,0.023,0.028
"MzB","Atf5",-1.10070331936658,0.701150733849877,1,0.023,0.028
"MzB","Gramd1c",0.121157751498843,0.701150733850022,1,0.023,0.028
"MzB","Psmd1",0.138086759929201,0.701457870685087,1,0.254,0.27
"MzB","Pdzd8",-0.264143590255287,0.70151285529715,1,0.252,0.27
"MzB","Napepld",0.546335458725077,0.701708427792996,1,0.021,0.011
"MzB","Gm17745",0.586745384267738,0.701708451364194,1,0.019,0.017
"MzB","Xlr3b",0.674105173008465,0.701708451364205,1,0.019,0.017
